game_date,game_id,period,number_original,clock,player1,player2,known_defender,locX,locY,possession,defender_name,slug_team,slug_opp,minutes_remaining,seconds_remaining,event_type,action_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,shot_attempted_flag,shot_made_flag,shot_type,defense_category
2024-11-18,22400251,4,625,01:37,Stephen Curry,NA,NA,-16,12,1,Amir Coffey,LAC,GSW,1,37,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,4,625,01:37,Stephen Curry,NA,NA,-16,12,1,Derrick Jones Jr.,LAC,GSW,1,37,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,4,625,01:37,Stephen Curry,NA,NA,-16,12,1,James Harden,LAC,GSW,1,37,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,4,625,01:37,Stephen Curry,NA,NA,-16,12,1,Norman Powell,LAC,GSW,1,37,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,4,625,01:37,Stephen Curry,NA,NA,-16,12,1,Terance Mann,LAC,GSW,1,37,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,4,627,01:09,Stephen Curry,NA,Amir Coffey,16,19,1,Amir Coffey,LAC,GSW,1,9,Missed Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,4,627,01:09,Stephen Curry,NA,Amir Coffey,16,19,1,Derrick Jones Jr.,LAC,GSW,1,9,Missed Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,4,627,01:09,Stephen Curry,NA,Amir Coffey,16,19,1,James Harden,LAC,GSW,1,9,Missed Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,4,627,01:09,Stephen Curry,NA,Amir Coffey,16,19,1,Norman Powell,LAC,GSW,1,9,Missed Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,4,627,01:09,Stephen Curry,NA,Amir Coffey,16,19,1,Terance Mann,LAC,GSW,1,9,Missed Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,4,630,00:43.3,James Harden,NA,NA,-13,247,1,Andrew Wiggins,GSW,LAC,0,43,Missed Shot,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,4,630,00:43.3,James Harden,NA,NA,-13,247,1,Buddy Hield,GSW,LAC,0,43,Missed Shot,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,4,630,00:43.3,James Harden,NA,NA,-13,247,1,Draymond Green,GSW,LAC,0,43,Missed Shot,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,4,630,00:43.3,James Harden,NA,NA,-13,247,1,Lindy Waters III,GSW,LAC,0,43,Missed Shot,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,4,630,00:43.3,James Harden,NA,NA,-13,247,1,Stephen Curry,GSW,LAC,0,43,Missed Shot,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,4,632,00:35.0,Andrew Wiggins,Draymond Green,NA,26,19,1,Amir Coffey,LAC,GSW,0,35,Made Shot,Cutting Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,4,632,00:35.0,Andrew Wiggins,Draymond Green,NA,26,19,1,Derrick Jones Jr.,LAC,GSW,0,35,Made Shot,Cutting Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,4,632,00:35.0,Andrew Wiggins,Draymond Green,NA,26,19,1,James Harden,LAC,GSW,0,35,Made Shot,Cutting Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,4,632,00:35.0,Andrew Wiggins,Draymond Green,NA,26,19,1,Norman Powell,LAC,GSW,0,35,Made Shot,Cutting Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,4,632,00:35.0,Andrew Wiggins,Draymond Green,NA,26,19,1,Terance Mann,LAC,GSW,0,35,Made Shot,Cutting Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,4,641,00:12.3,Stephen Curry,NA,NA,201,158,0,Amir Coffey,LAC,GSW,0,12,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,4,641,00:12.3,Stephen Curry,NA,NA,201,158,0,Ivica Zubac,LAC,GSW,0,12,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,4,641,00:12.3,Stephen Curry,NA,NA,201,158,0,James Harden,LAC,GSW,0,12,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,4,641,00:12.3,Stephen Curry,NA,NA,201,158,0,Norman Powell,LAC,GSW,0,12,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,4,641,00:12.3,Stephen Curry,NA,NA,201,158,0,Terance Mann,LAC,GSW,0,12,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,4,643,00:02.2,Gary Payton II,NA,NA,113,236,1,Amir Coffey,LAC,GSW,0,2,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,4,643,00:02.2,Gary Payton II,NA,NA,113,236,1,Ivica Zubac,LAC,GSW,0,2,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,4,643,00:02.2,Gary Payton II,NA,NA,113,236,1,James Harden,LAC,GSW,0,2,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,4,643,00:02.2,Gary Payton II,NA,NA,113,236,1,Norman Powell,LAC,GSW,0,2,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,4,643,00:02.2,Gary Payton II,NA,NA,113,236,1,Terance Mann,LAC,GSW,0,2,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
